Date,returns,dd_10,sortino_20,sortino_60,target_returns_20
1970-01-15,0.0003272653604433,0.004302464102316,-0.1797019789791256,-0.1553083558606757,-0.0555043728932078
1970-01-16,-0.0083242774499785,0.004155906380322,-0.1764004009723241,-0.154344903091564,-0.0493732334691792
1970-01-19,-0.0140667617736154,0.0045558004838814,-0.2273548462939468,-0.1718211444832683,-0.0361156699821325
1970-01-20,0.0020057985531272,0.0057110780107159,-0.287674026839644,-0.1962637941834619,-0.0392785905322901
1970-01-21,0.0013349108446041,0.0055165377278744,-0.2713660415252253,-0.1910975378084117,-0.0283010546800586
1970-01-22,0.001000099737265,0.0053286242012384,-0.2596872456341265,-0.1875339272177075,-0.0256481858978308
1970-01-23,-0.007468940080531,0.0051471116991643,-0.2504045458398217,-0.1847808997272131,-0.0151074345200914
1970-01-26,-0.0135183377943928,0.0053342644310158,-0.2891721533131765,-0.1996208655041159,-0.0020436009522502
1970-01-27,-0.0062574345993429,0.0062279040664004,-0.3386712214715872,-0.2216262597125042,0.0195519107956174
1970-01-28,-0.0095178955273524,0.0062298860109611,-0.3656932299567886,-0.2333340646439425,0.0240207414789317
1970-01-29,-0.0127552570327464,0.0065022269083808,-0.400371302294876,-0.2493787419865098,0.043502464108637
1970-01-30,-0.0078496777255754,0.0070952775159338,-0.4358788567757984,-0.2679202970698341,0.0536957519191849
1970-02-02,0.0085496025994524,0.0071482851824328,-0.4613229993193017,-0.2806542750466533,0.0509259171645437
1970-02-03,0.0118248150716269,0.006904788347227,-0.4072206406371442,-0.2610588709337259,0.0369931250888617
1970-02-04,-0.0061268187277514,0.0066695859081235,-0.3345939079715935,-0.2342955301907074,0.0426755879403399
1970-02-05,-0.0039502356362826,0.00663462575738,-0.3594430142233621,-0.2451541071352342,0.0403841899497274
1970-02-06,0.0049933367037349,0.006489642920502,-0.37493595755777,-0.252236822336032,0.0249383806588783
1970-02-09,0.0078458956721068,0.0062685818586628,-0.3409774136523599,-0.2404034279636368,0.019800349226041
